day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;216600;BANANAS;4860;28;;;;;4867;28;;;;;4863.5;1230.0
1;216700;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1654.0
1;216700;BANANAS;4860;28;;;;;4866;28;;;;;4863.0;1230.0
1;216800;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1654.0
1;216800;BANANAS;4860;30;;;;;4866;2;4867;28;;;4863.0;1230.0
1;216900;PEARLS;9996;2;9995;21;;;10002;4;10004;2;10005;21;9999.0;1654.0
1;216900;BANANAS;4860;2;4859;21;;;4864;4;4866;23;;;4862.0;1230.0
1;217000;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;1654.0
1;217000;BANANAS;4860;26;;;;;4867;26;;;;;4863.5;1230.0
1;217100;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;1654.0
1;217100;BANANAS;4865;1;4864;3;4860;22;4867;22;;;;;4866.0;1230.0
1;217200;PEARLS;9995;20;;;;;9998;1;10005;20;;;9996.5;1654.0
1;217200;BANANAS;4860;20;;;;;4867;20;;;;;4863.5;1233.02734375
1;217300;PEARLS;9998;3;9995;28;;;10005;28;;;;;10001.5;1656.0
1;217300;BANANAS;4861;3;4860;28;;;4867;28;;;;;4864.0;1232.376953125
1;217400;PEARLS;9995;26;;;;;10002;6;10005;26;;;9998.5;1656.0
1;217400;BANANAS;4860;26;;;;;4861;1;4865;7;4867;26;4860.5;1232.408203125
1;217500;PEARLS;9998;3;9995;28;;;10005;28;;;;;10001.5;1656.0
1;217500;BANANAS;4861;3;4860;28;;;4867;28;;;;;4864.0;1234.50390625
1;217600;PEARLS;9996;1;9995;22;;;10002;2;10004;1;10005;22;9999.0;1656.0
1;217600;BANANAS;4860;23;;;;;4865;2;4866;1;4867;22;4862.5;1235.623046875
1;217700;PEARLS;9995;25;;;;;10000;5;10005;25;;;9997.5;1656.0
1;217700;BANANAS;4861;24;;;;;4867;25;;;;;4864.0;1233.9345703125
1;217800;BANANAS;4861;20;;;;;4868;20;;;;;4864.5;1232.5673828125
1;217800;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;1656.0
1;217900;BANANAS;4861;32;;;;;4867;2;4868;30;;;4864.0;1233.380859375
1;217900;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1656.0
1;218000;BANANAS;4861;31;;;;;4866;10;4868;31;;;4863.5;1233.0400390625
1;218000;PEARLS;9996;1;9995;30;;;10002;10;10004;1;10005;30;9999.0;1656.0
1;218100;BANANAS;4861;25;;;;;4868;25;;;;;4864.5;1233.1943359375
1;218100;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1656.0
1;218200;BANANAS;4861;29;;;;;4867;29;;;;;4864.0;1234.015625
1;218200;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;1656.0
1;218300;BANANAS;4861;29;;;;;4867;1;4868;28;;;4864.0;1233.4892578125
1;218300;PEARLS;10002;1;9996;1;9995;28;10004;1;10005;28;;;10003.0;1656.0
1;218400;BANANAS;4866;1;4861;22;;;4868;22;;;;;4867.0;1233.1025390625
1;218400;PEARLS;10002;1;9996;2;9995;20;10004;2;10005;20;;;10003.0;1658.0
1;218500;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1660.0
1;218500;BANANAS;4863;1;4862;22;;;4869;23;;;;;4866.0;1230.9462890625
1;218600;PEARLS;9995;27;;;;;10002;6;10005;27;;;9998.5;1660.0
1;218600;BANANAS;4863;27;;;;;4868;6;4870;27;;;4865.5;1228.98046875
1;218700;BANANAS;4863;31;;;;;4868;3;4870;31;;;4865.5;1228.568359375
1;218700;PEARLS;9996;2;9995;29;;;10002;3;10004;2;10005;29;9999.0;1660.0
1;218800;BANANAS;4864;22;;;;;4865;1;4871;22;;;4864.5;1225.654296875
1;218800;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;1660.0
1;218900;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1660.0
1;218900;BANANAS;4867;4;4864;28;;;4870;1;4871;27;;;4868.5;1226.1767578125
1;219000;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1660.0
1;219000;BANANAS;4864;24;;;;;4870;1;4871;23;;;4867.0;1225.44140625
1;219100;BANANAS;4864;28;;;;;4871;28;;;;;4867.5;1224.203125
1;219100;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1660.0
1;219200;BANANAS;4864;20;;;;;4869;7;4871;20;;;4866.5;1224.58984375
1;219200;PEARLS;9995;20;;;;;10002;7;10005;20;;;9998.5;1660.0
1;219300;PEARLS;9998;1;9996;1;9995;24;10004;1;10005;24;;;10001.0;1660.0
1;219300;BANANAS;4870;1;4865;4;4864;24;4871;25;;;;;4870.5;1221.45703125
1;219400;PEARLS;9995;21;;;;;9998;1;10002;9;10005;21;9996.5;1660.0
1;219400;BANANAS;4865;21;;;;;4870;9;4872;21;;;4867.5;1220.97265625
1;219500;BANANAS;4864;25;;;;;4867;3;4871;25;;;4865.5;1226.70703125
1;219500;PEARLS;9996;1;9995;24;;;9998;1;10004;1;10005;24;9997.0;1662.0
1;219600;BANANAS;4864;26;;;;;4871;26;;;;;4867.5;1228.9140625
1;219600;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;1664.0
1;219700;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1664.0
1;219700;BANANAS;4864;26;;;;;4870;2;4871;24;;;4867.0;1228.96875
1;219800;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1664.0
1;219800;BANANAS;4869;1;4864;30;;;4870;2;4871;28;;;4869.5;1228.01953125
1;219900;BANANAS;4864;27;;;;;4870;1;4871;26;;;4867.0;1230.41796875
1;219900;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1664.0
1;220000;PEARLS;9998;2;9996;2;9995;24;10004;2;10005;24;;;10001.0;1664.0
1;220000;BANANAS;4865;4;4864;24;;;4871;26;;;;;4868.0;1225.32421875
1;220100;PEARLS;9998;3;9996;1;9995;26;10004;1;10005;26;;;10001.0;1664.0
1;220100;BANANAS;4865;3;4864;27;;;4871;27;;;;;4868.0;1228.7734375
1;220200;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;1664.0
1;220200;BANANAS;4864;26;;;;;4871;26;;;;;4867.5;1230.31640625
1;220300;PEARLS;9995;26;;;;;10002;10;10005;26;;;9998.5;1664.0
1;220300;BANANAS;4864;26;;;;;4869;10;4871;26;;;4866.5;1227.01953125
1;220400;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;1664.0
1;220400;BANANAS;4864;30;;;;;4871;30;;;;;4867.5;1225.3984375
1;220500;PEARLS;10002;1;9995;26;;;10005;26;;;;;10003.5;1664.0
1;220500;BANANAS;4865;26;;;;;4871;26;;;;;4868.0;1223.640625
1;220600;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1666.0
1;220600;BANANAS;4864;25;;;;;4871;26;;;;;4867.5;1228.796875
1;220700;BANANAS;4865;1;4864;25;;;4866;4;4871;26;;;4865.5;1225.171875
1;220700;PEARLS;10002;7;9996;1;9995;25;10004;1;10005;25;;;10003.0;1666.0
1;220800;BANANAS;4864;25;;;;;4871;25;;;;;4867.5;1233.9375
1;220800;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1680.0
1;220900;BANANAS;4867;1;4865;1;4864;27;4871;28;;;;;4869.0;1232.337890625
1;220900;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1680.0
1;221000;BANANAS;4867;4;4864;22;;;4871;22;;;;;4869.0;1232.189453125
1;221000;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;1680.0
1;221100;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1680.0
1;221100;BANANAS;4865;21;;;;;4871;1;4872;20;;;4868.0;1229.876953125
1;221200;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1680.0
1;221200;BANANAS;4865;31;;;;;4871;31;;;;;4868.0;1230.943359375
1;221300;PEARLS;9998;10;9996;2;9995;28;10004;2;10005;28;;;10001.0;1680.0
1;221300;BANANAS;4865;12;4864;28;;;4871;30;;;;;4868.0;1232.501953125
1;221400;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;1680.0
1;221400;BANANAS;4864;24;;;;;4871;24;;;;;4867.5;1231.40234375
1;221500;PEARLS;9998;7;9995;22;;;10005;22;;;;;10001.5;1680.0
1;221500;BANANAS;4865;7;4864;22;;;4871;22;;;;;4868.0;1234.244140625
1;221600;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1680.0
1;221600;BANANAS;4865;2;4864;20;;;4871;22;;;;;4868.0;1231.98046875
1;221700;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1680.0
1;221700;BANANAS;4864;29;;;;;4871;29;;;;;4867.5;1233.08203125
1;221800;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1680.0
1;221800;BANANAS;4864;21;;;;;4870;21;;;;;4867.0;1236.28515625
1;221900;PEARLS;9998;5;9996;1;9995;21;10004;1;10005;21;;;10001.0;1680.0
1;221900;BANANAS;4865;1;4864;22;;;4870;1;4871;21;;;4867.5;1235.337890625
1;222000;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1680.0
1;222000;BANANAS;4864;30;;;;;4870;30;;;;;4867.0;1236.291015625
1;222100;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;1680.0
1;222100;BANANAS;4868;1;4863;20;;;4870;20;;;;;4869.0;1236.607421875
1;222200;BANANAS;4864;23;;;;;4871;23;;;;;4867.5;1233.43359375
1;222200;PEARLS;9996;1;9995;22;;;10000;4;10004;1;10005;22;9998.0;1680.0
1;222300;BANANAS;4864;22;;;;;4869;9;4871;22;;;4866.5;1234.5390625
1;222300;PEARLS;9996;1;9995;21;;;10002;9;10004;1;10005;21;9999.0;1680.0
1;222400;BANANAS;4868;5;4865;9;4864;25;4871;25;;;;;4869.5;1234.521484375
1;222400;PEARLS;10000;3;9998;9;9996;2;10004;2;10005;23;;;10002.0;1680.0
1;222500;BANANAS;4864;21;;;;;4868;2;4870;21;;;4866.0;1242.44140625
1;222500;PEARLS;9996;1;9995;20;;;10002;2;10004;1;10005;20;9999.0;1680.0
1;222600;BANANAS;4864;1;4863;28;;;4870;29;;;;;4867.0;1244.5390625
1;222600;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1680.0
1;222700;BANANAS;4863;25;;;;;4870;25;;;;;4866.5;1244.5078125
1;222700;PEARLS;9995;25;;;;;9998;1;10005;25;;;9996.5;1680.0
1;222800;BANANAS;4864;24;;;;;4869;6;4870;2;4871;22;4866.5;1240.15625
1;222800;PEARLS;9996;2;9995;22;;;10002;6;10004;2;10005;22;9999.0;1682.0
1;222900;BANANAS;4863;23;;;;;4870;23;;;;;4866.5;1243.0625
1;222900;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;1682.0
1;223000;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;1682.0
1;223000;BANANAS;4864;23;;;;;4871;24;;;;;4867.5;1240.6796875
1;223100;BANANAS;4863;21;;;;;4864;1;4870;21;;;4863.5;1247.28125
1;223100;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1682.0
1;223200;PEARLS;9996;2;9995;30;;;10002;8;10004;2;10005;30;9999.0;1682.0
1;223200;BANANAS;4863;32;;;;;4868;8;4869;2;4870;30;4865.5;1252.1875
1;223300;BANANAS;4863;1;4862;26;;;4867;8;4869;27;;;4865.0;1256.5859375
1;223300;PEARLS;9996;1;9995;26;;;10002;8;10004;1;10005;26;9999.0;1682.0
1;223400;PEARLS;9995;25;;;;;10002;8;10005;25;;;9998.5;1682.0
1;223400;BANANAS;4862;25;;;;;4867;8;4869;25;;;4864.5;1259.6953125
1;223500;BANANAS;4867;1;4862;23;;;4868;23;;;;;4867.5;1265.109375
1;223500;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1682.0
1;223600;PEARLS;9998;2;9996;2;9995;28;10004;2;10005;28;;;10001.0;1682.0
1;223600;BANANAS;4862;24;;;;;4868;30;;;;;4865.0;1267.60546875
1;223700;BANANAS;4863;21;;;;;4866;5;4870;21;;;4864.5;1254.4296875
1;223700;PEARLS;10002;1;9995;21;;;10005;21;;;;;10003.5;1682.0
1;223800;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;1684.0
1;223800;BANANAS;4862;30;;;;;4869;30;;;;;4865.5;1258.34375
1;223900;BANANAS;4862;5;4861;26;;;4868;26;;;;;4865.0;1262.56640625
1;223900;PEARLS;9998;5;9995;26;;;10005;26;;;;;10001.5;1684.0
1;224000;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1684.0
1;224000;BANANAS;4861;28;;;;;4868;28;;;;;4864.5;1264.03515625
1;224100;BANANAS;4861;31;;;;;4867;2;4868;29;;;4864.0;1266.31640625
1;224100;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1684.0
1;224200;PEARLS;9998;5;9996;1;9995;27;10004;1;10005;27;;;10001.0;1684.0
1;224200;BANANAS;4866;1;4862;5;4861;28;4867;1;4868;27;;;4866.5;1266.44921875
1;224300;BANANAS;4861;2;4860;23;;;4867;25;;;;;4864.0;1268.4921875
1;224300;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1684.0
1;224400;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;1684.0
1;224400;BANANAS;4861;30;;;;;4868;30;;;;;4864.5;1264.25390625
1;224500;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1684.0
1;224500;BANANAS;4861;22;;;;;4867;1;4868;21;;;4864.0;1266.259765625
1;224600;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1684.0
1;224600;BANANAS;4861;29;;;;;4868;29;;;;;4864.5;1265.65625
1;224700;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1684.0
1;224700;BANANAS;4862;1;4861;21;;;4868;22;;;;;4865.0;1263.2578125
1;224800;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1684.0
1;224800;BANANAS;4862;1;4861;23;;;4868;24;;;;;4865.0;1263.83203125
1;224900;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1684.0
1;224900;BANANAS;4862;2;4861;24;;;4868;26;;;;;4865.0;1262.59765625
1;225000;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;1684.0
1;225000;BANANAS;4862;29;;;;;4865;5;4869;29;;;4863.5;1260.35546875
1;225100;PEARLS;9998;3;9996;2;9995;24;10004;2;10005;24;;;10001.0;1684.0
1;225100;BANANAS;4862;4;4861;24;;;4868;26;;;;;4865.0;1263.224609375
1;225200;BANANAS;4862;7;4861;24;;;4868;25;;;;;4865.0;1263.001953125
1;225200;PEARLS;9998;6;9996;1;9995;24;10004;1;10005;24;;;10001.0;1684.0
1;225300;BANANAS;4862;2;4861;20;;;4868;22;;;;;4865.0;1263.078125
1;225300;PEARLS;9996;2;9995;20;;;9998;5;10004;2;10005;20;9997.0;1684.0
1;225400;BANANAS;4861;30;;;;;4868;30;;;;;4864.5;1265.05859375
1;225400;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;1694.0
1;225500;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1694.0
1;225500;BANANAS;4861;32;;;;;4867;2;4868;30;;;4864.0;1266.51171875
1;225600;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1694.0
1;225600;BANANAS;4866;12;4861;26;;;4868;26;;;;;4867.0;1263.951171875
1;225700;PEARLS;9996;2;9995;22;;;10002;8;10004;2;10005;22;9999.0;1694.0
1;225700;BANANAS;4862;24;;;;;4867;9;4869;24;;;4864.5;1268.015625
1;225800;PEARLS;9996;2;9995;26;;;10002;3;10004;2;10005;26;9999.0;1694.0
1;225800;BANANAS;4862;28;;;;;4867;3;4868;2;4869;26;4864.5;1268.3125
1;225900;PEARLS;10000;4;9996;1;9995;27;10002;8;10004;1;10005;27;10001.0;1694.0
1;225900;BANANAS;4862;28;;;;;4867;10;4868;1;4869;27;4864.5;1270.1796875
1;226000;PEARLS;9996;2;9995;20;;;9998;1;10004;2;10005;20;9997.0;1694.0
1;226000;BANANAS;4862;22;;;;;4869;22;;;;;4865.5;1263.5078125
1;226100;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1696.0
1;226100;BANANAS;4862;26;;;;;4869;26;;;;;4865.5;1263.78125
1;226200;PEARLS;9996;2;9995;21;;;10002;7;10004;2;10005;21;9999.0;1696.0
1;226200;BANANAS;4863;22;;;;;4867;7;4869;23;;;4865.0;1256.6796875
1;226300;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1696.0
1;226300;BANANAS;4862;28;;;;;4869;28;;;;;4865.5;1266.0625
1;226400;PEARLS;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;1696.0
1;226400;BANANAS;4862;2;4861;22;;;4868;24;;;;;4865.0;1275.484375
1;226500;PEARLS;9996;2;9995;26;;;9998;1;10002;9;10004;2;9997.0;1698.0
1;226500;BANANAS;4862;28;;;;;4867;9;4868;2;4869;26;4864.5;1270.4140625
1;226600;BANANAS;4861;30;;;;;4868;30;;;;;4864.5;1281.8671875
1;226600;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1700.0
1;226700;BANANAS;4861;25;;;;;4866;1;4868;25;;;4863.5;1283.1953125
1;226700;PEARLS;9996;2;9995;23;;;10002;1;10004;2;10005;23;9999.0;1700.0
1;226800;BANANAS;4861;30;;;;;4867;30;;;;;4864.0;1291.359375
1;226800;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1700.0
1;226900;BANANAS;4865;4;4861;28;;;4867;1;4868;27;;;4866.0;1288.734375
1;226900;PEARLS;10002;4;9996;1;9995;27;10004;1;10005;27;;;10003.0;1700.0
1;227000;BANANAS;4861;27;;;;;4866;9;4867;2;4868;25;4863.5;1286.71875
1;227000;PEARLS;9996;2;9995;25;;;10002;8;10004;2;10005;25;9999.0;1708.0
1;227100;BANANAS;4861;28;;;;;4868;28;;;;;4864.5;1285.6796875
1;227100;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1708.0
1;227200;BANANAS;4861;20;;;;;4867;20;;;;;4864.0;1291.125
1;227200;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;1708.0
1;227300;BANANAS;4861;31;;;;;4867;31;;;;;4864.0;1293.0703125
1;227300;PEARLS;9996;2;9995;29;;;9998;1;10004;2;10005;29;9997.0;1708.0
1;227400;BANANAS;4860;21;;;;;4867;21;;;;;4863.5;1295.5078125
1;227400;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;1710.0
1;227500;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1710.0
1;227500;BANANAS;4861;23;;;;;4867;23;;;;;4864.0;1291.46875
1;227600;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1710.0
1;227600;BANANAS;4861;28;;;;;4867;28;;;;;4864.0;1291.734375
1;227700;BANANAS;4861;22;;;;;4862;1;4867;1;4868;21;4861.5;1288.0546875
1;227700;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1710.0
1;227800;BANANAS;4862;9;4861;22;;;4867;1;4868;21;;;4864.5;1290.1015625
1;227800;PEARLS;10002;2;9998;9;9996;1;10004;1;10005;21;;;10003.0;1710.0
1;227900;PEARLS;9995;27;;;;;9998;2;10005;27;;;9996.5;1714.0
1;227900;BANANAS;4861;27;;;;;4867;27;;;;;4864.0;1293.7578125
1;228000;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1718.0
1;228000;BANANAS;4861;1;4860;27;;;4867;28;;;;;4864.0;1296.671875
1;228100;BANANAS;4860;27;;;;;4867;27;;;;;4863.5;1306.6640625
1;228100;PEARLS;9995;27;;;;;9998;1;10005;27;;;9996.5;1718.0
1;228200;BANANAS;4859;28;;;;;4864;2;4865;2;4866;26;4861.5;1322.71875
1;228200;PEARLS;10000;3;9996;2;9995;26;10002;2;10004;2;10005;26;10001.0;1720.0
1;228300;PEARLS;9995;22;;;;;10002;8;10005;22;;;9998.5;1720.0
1;228300;BANANAS;4858;22;;;;;4863;8;4865;22;;;4860.5;1330.25
1;228400;PEARLS;9998;2;9996;2;9995;22;10004;2;10005;22;;;10001.0;1720.0
1;228400;BANANAS;4864;1;4860;2;4859;24;4865;24;;;;;4864.5;1319.61328125
1;228500;BANANAS;4859;26;;;;;4866;26;;;;;4862.5;1315.11328125
1;228500;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1720.0
1;228600;BANANAS;4860;10;4859;26;;;4866;27;;;;;4863.0;1312.046875
1;228600;PEARLS;9998;9;9996;1;9995;26;10004;1;10005;26;;;10001.0;1720.0
1;228700;PEARLS;9996;2;9995;22;;;10002;8;10004;2;10005;22;9999.0;1720.0
1;228700;BANANAS;4862;4;4859;24;;;4864;8;4865;2;4866;22;4863.0;1317.1796875
1;228800;PEARLS;9995;25;;;;;10002;8;10005;25;;;9998.5;1720.0
1;228800;BANANAS;4858;25;;;;;4863;8;4865;25;;;4860.5;1321.60546875
1;228900;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1720.0
1;228900;BANANAS;4859;22;;;;;4866;22;;;;;4862.5;1315.015625
1;229000;PEARLS;9996;2;9995;26;;;10002;9;10004;2;10005;26;9999.0;1720.0
1;229000;BANANAS;4860;28;;;;;4864;9;4866;28;;;4862.0;1311.20703125
1;229100;PEARLS;10002;4;9996;2;9995;28;10004;2;10005;28;;;10003.0;1720.0
1;229100;BANANAS;4860;30;;;;;4862;2;4866;30;;;4861.0;1311.1015625
1;229200;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1728.0
1;229200;BANANAS;4860;23;;;;;4866;23;;;;;4863.0;1313.3984375
1;229300;PEARLS;10000;5;9995;20;;;10005;20;;;;;10002.5;1728.0
1;229300;BANANAS;4859;20;;;;;4866;20;;;;;4862.5;1315.9140625
1;229400;PEARLS;10000;2;9996;1;9995;26;10004;1;10005;26;;;10002.0;1728.0
1;229400;BANANAS;4859;1;4858;26;;;4865;27;;;;;4862.0;1320.69140625
1;229500;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1728.0
1;229500;BANANAS;4859;3;4858;20;;;4865;22;;;;;4862.0;1320.640625
1;229600;BANANAS;4861;2;4859;2;4858;24;4865;26;;;;;4863.0;1322.1640625
1;229600;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1728.0
1;229700;BANANAS;4858;29;;;;;4865;29;;;;;4861.5;1322.4765625
1;229700;PEARLS;9996;1;9995;28;;;9998;1;10004;1;10005;28;9997.0;1728.0
1;229800;BANANAS;4858;22;;;;;4863;7;4865;22;;;4860.5;1324.08984375
1;229800;PEARLS;9995;22;;;;;10002;7;10005;22;;;9998.5;1730.0
1;229900;BANANAS;4859;2;4858;30;;;4865;32;;;;;4862.0;1321.4609375
1;229900;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1730.0
1;230000;PEARLS;9995;22;;;;;9998;1;10005;22;;;9996.5;1730.0
1;230000;BANANAS;4859;22;;;;;4866;22;;;;;4862.5;1317.9609375
1;230100;PEARLS;9998;3;9996;2;9995;27;10004;2;10005;27;;;10001.0;1732.0
1;230100;BANANAS;4860;3;4859;29;;;4865;29;;;;;4862.5;1320.35546875
1;230200;PEARLS;9995;25;;;;;10002;1;10005;25;;;9998.5;1732.0
1;230200;BANANAS;4859;25;;;;;4864;1;4866;25;;;4861.5;1316.8671875
1;230300;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;1732.0
1;230300;BANANAS;4859;21;;;;;4866;21;;;;;4862.5;1316.59375
1;230400;PEARLS;9996;1;9995;24;;;9998;1;10002;3;10004;1;9997.0;1732.0
1;230400;BANANAS;4859;25;;;;;4864;3;4866;25;;;4861.5;1316.8203125
1;230500;PEARLS;9998;8;9996;1;9995;28;10004;1;10005;28;;;10001.0;1734.0
1;230500;BANANAS;4860;9;4859;28;;;4866;29;;;;;4863.0;1315.24609375
1;230600;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1734.0
1;230600;BANANAS;4859;26;;;;;4866;26;;;;;4862.5;1316.1015625
1;230700;PEARLS;9998;4;9996;2;9995;27;10004;2;10005;27;;;10001.0;1734.0
1;230700;BANANAS;4860;5;4859;29;;;4865;2;4866;27;;;4862.5;1319.375
1;230800;PEARLS;9996;2;9995;28;;;9998;1;10000;4;10004;2;9997.0;1734.0
1;230800;BANANAS;4859;30;;;;;4865;2;4866;28;;;4862.0;1319.15234375
1;230900;PEARLS;10000;6;9996;2;9995;29;10004;2;10005;29;;;10002.0;1736.0
1;230900;BANANAS;4859;31;;;;;4866;31;;;;;4862.5;1315.83984375
1;231000;PEARLS;9995;28;;;;;10002;8;10005;28;;;9998.5;1736.0
1;231000;BANANAS;4859;28;;;;;4864;8;4866;28;;;4861.5;1315.89453125
1;231100;BANANAS;4861;1;4860;31;;;4867;31;;;;;4864.0;1309.515625
1;231100;PEARLS;9998;1;9996;1;9995;30;10004;1;10005;30;;;10001.0;1736.0
1;231200;BANANAS;4860;1;4859;25;;;4866;26;;;;;4863.0;1313.9296875
1;231200;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1736.0
1;231300;BANANAS;4859;23;;;;;4864;7;4866;23;;;4861.5;1316.7578125
1;231300;PEARLS;9996;1;9995;22;;;10002;7;10004;1;10005;22;9999.0;1736.0
1;231400;BANANAS;4859;23;;;;;4860;1;4866;23;;;4859.5;1315.7109375
1;231400;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1736.0
1;231500;BANANAS;4859;4;4858;26;;;4865;26;;;;;4862.0;1323.16796875
1;231500;PEARLS;9998;5;9995;26;;;10005;26;;;;;10001.5;1736.0
1;231600;BANANAS;4861;6;4859;9;4858;23;4865;23;;;;;4863.0;1323.341796875
1;231600;PEARLS;9998;9;9995;23;;;10005;23;;;;;10001.5;1736.0
1;231700;BANANAS;4859;10;4858;28;;;4865;28;;;;;4862.0;1323.734375
1;231700;PEARLS;9998;10;9995;28;;;10005;28;;;;;10001.5;1736.0
1;231800;PEARLS;9996;1;9995;25;;;10000;3;10004;1;10005;25;9998.0;1736.0
1;231800;BANANAS;4859;26;;;;;4866;26;;;;;4862.5;1318.888671875
1;231900;BANANAS;4860;1;4859;29;;;4862;1;4866;30;;;4861.0;1317.5234375
1;231900;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1736.0
1;232000;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1736.0
1;232000;BANANAS;4859;28;;;;;4860;1;4866;28;;;4859.5;1319.5234375
1;232100;BANANAS;4858;20;;;;;4863;7;4865;20;;;4860.5;1324.818359375
1;232100;PEARLS;9995;20;;;;;10002;7;10005;20;;;9998.5;1736.0
1;232200;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1736.0
1;232200;BANANAS;4859;25;;;;;4865;25;;;;;4862.0;1324.076171875
1;232300;BANANAS;4859;1;4858;20;;;4865;21;;;;;4862.0;1324.490234375
1;232300;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1736.0
